Author,Timestamp,Likes,Total_Replies,Comment_Content
@agapeorom,10:29,1,0,"To whoever is out there reading this message, if you are having a hard time just remember you are not alone and never give up ! The person who is reading this message, I wish you success, health, love and happiness! The greatest Man in history, had no servants, and yet they called Him Master. He had no degree, and yet they called Him Teacher. He had no medicine, and yet He was called the Healer. He had no armies, and yet kings feared him. He won no military battles, and yet He conquered the world. He committed no crime, and yet they crucified Him. He was buried in a grave, and He is alive today. And His name is Jesus Christ in Greek, and in Hebrew Messiah Masía (Messiah) Father's Love Letter An Intimate Message From God To You. My Child, You may not know me, but I know everything about you. Psalm 139:1 I know when you sit down and when you rise up. Psalm 139:2 I am familiar with all your ways. Psalm 139:3 Even the very hairs on your head are numbered. Matthew 10:29-31 For you were made in my image. Genesis 1:27 In me you live and move and have your being. Acts 17:28 For you are my offspring. Acts 17:28 I knew you even before you were conceived. Jeremiah 1:4-5 I chose you when I planned creation. Ephesians 1:11-12 You were not a mistake, for all your days are written in my book. Psalm 139:15-16 I determined the exact time of your birth and where you would live. Acts 17:26 You are fearfully and wonderfully made. Psalm 139:14 I knit you together in your mother's womb. Psalm 139:13 And brought you forth on the day you were born. Psalm 71:6 I have been misrepresented by those who don't know me. John 8:41-44 I am not distant and angry, but am the complete expression of love. 1 John 4:16 And it is my desire to lavish my love on you. 1 John 3:1 Simply because you are my child and I am your Father. 1 John 3:1 I offer you more than your earthly father ever could. Matthew 7:11 For I am the perfect father. Matthew 5:48 Every good gift that you receive comes from my hand. James 1:17 For I am your provider and I meet all your needs. Matthew 6:31-33 My plan for your future has always been filled with hope. Jeremiah 29:11 Because I love you with an everlasting love. Jeremiah 31:3 My thoughts toward you are countless as the sand on the seashore. Psalms 139:17-18 And I rejoice over you with singing. Zephaniah 3:17 I will never stop doing good to you. Jeremiah 32:40 For you are my treasured possession. Exodus 19:5 I desire to establish you with all my heart and all my soul. Jeremiah 32:41 And I want to show you great and marvelous things. Jeremiah 33:3 If you seek me with all your heart, you will find me. Deuteronomy 4:29 Delight in me and I will give you the desires of your heart. Psalm 37:4 For it is I who gave you those desires. Philippians 2:13 I am able to do more for you than you could possibly imagine. Ephesians 3:20 For I am your greatest encourager. 2 Thessalonians 2:16-17 I am also the Father who comforts you in all your troubles. 2 Corinthians 1:3-4 When you are brokenhearted, I am close to you. Psalm 34:18 As a shepherd carries a lamb, I have carried you close to my heart. Isaiah 40:11 One day I will wipe away every tear from your eyes. Revelation 21:3-4 And I'll take away all the pain you have suffered on this earth. Revelation 21:3-4 I am your Father, and I love you even as I love my son, Jesus. John 17:23 For in Jesus, my love for you is revealed. John 17:26 He is the exact representation of my being. Hebrews 1:3 He came to demonstrate that I am for you, not against you. Romans 8:31 And to tell you that I am not counting your sins. 2 Corinthians 5:18-19 Jesus died so that you and I could be reconciled. 2 Corinthians 5:18-19 His death was the ultimate expression of my love for you. 1 John 4:10 I gave up everything I loved that I might gain your love. Romans 8:31-32 If you receive the gift of my son Jesus, you receive me. 1 John 2:23 And nothing will ever separate you from my love again. Romans 8:38-39 Come home and I'll throw the biggest party heaven has ever seen. Luke 15:7 I have always been Father, and will always be Father. Ephesians 3:14-15 My question is… Will you be my child? John 1:12-13 I am waiting for you. Luke 15:11-32 Love, Your Dad Almighty God If God cannot be around sinful man, why﻿ on earth did he come here and hang out with 12 disciples, beggars, tax collectors, liars, thieves and whores? John 3:16 For God so loved the world, that he gave his only begotten Son, that whosoever believeth in him should not perish, but have everlasting life. under tears of joy i received this holy truth, it took me awhile to collect myself. By The holy Spirit given through you into my heart ! God bless you and that mother who born you, you are among those most special brothers whom i every day have in my prayers ! i exist because of jesus and not because of my parents,fight abortion in jesus name ! I knew you even before you were conceived. Jeremiah 1:4-5 I cant wait to see all my brothers and sisters in heaven. Stay strong, and hold on to the hope that Jesus gives us. It wont be long, look up and know He is on His way.keep up the good fight fate and win as many as you can,Proverbs 11:30 and sometimes drop your sword to look up to the Father with a smile.1 Timothy 6:12 , 1 Thessalonians 5:16-22 For you created my inmost being; you knit me together in my mother's womb Psalm 139:13,Thine eyes did see mine unformed substance; And in thy book they were all written, Even the days that were ordained for me, When as yet there was none of them.139:16 Then the word of the Lord came to me, saying: “Before I formed you in the womb I knew you;Before you were born I sanctified you; I ordained you a prophet to the nations.” Jeremiah 1:4-5 Who can understand his errors? Cleanse me from secret faults. Keep back Your servant also from presumptuous sins;Let them not have dominion over me. Then I shall be blameless,And I shall be innocent of great transgression. Psalm 19:12-13 SAY THE MIRACLE Repentance PRAYER daily and it will change your life! Dear Heavenly Father, I come to you now and humbly ask for your forgiveness. LORD, I confess that I'm a sinner and I've broken your Holy Law. I realize that the penalty for sin is death. I believe that JESUS CHRIST suffered and died on the Cross to take the punishment for ALL of my sins. I believe JESUS rose from the dead and I accept Him as my personal Savior. From this moment forward I give you my heart and trust you to be the LORD of my life. Please forgive ALL of my sins and send your Spirit to help me do your will. I Love You, Lord Jesus. I Praise You, Jesus. I Thank You, Jesus. I shall follow you every day of my life. I thank you for your great love and accept your gift of eternal life, and I pray these things in JESUS name, Amen﻿ . Say this prayer faithfully, no matter what you feel, when you come to the point where you sincerely mean each word, with all your heart, something good spiritually will happen to you. You will experience Jesus, and HE will change your whole life in a very special way. You will see. A single saint fights back, and a thousand demons cry in agony. And you are that saint. Jesus Will Never Leave Nor Forsake You ''Trust in the Lord, and do good; dwell in the land, and feed on His faithfulness. Delight yourself also in the Lord, and He shall give you the desires of your heart. Commit your way to the Lord, trust also in Him and He shall bring it to pass.” Ps 37:3-5 Jesus Christ came into this world to reach those who feel that nobody cares. The Lord’s unfailing love surrounds the one who trusts in Him. The Lord Jesus Christ does care and He is reaching the lonely and the desperate, the confused and the hurt, the depressed and the disillusioned. Jesus Christ is reaching out to you. “But God demonstrates His own love toward us in that while we were still sinners, Christ died for us.” Rom 5:8 As we turn away from our sin and turn to Christ we find forgiveness and freedom. Jesus Christ is a Friend to the friendless. He is a Helper to the helpless. He gives freedom to the addicts. He loves the unloved. He accepts the outcasts. He changes the unchangeable. He forgives the unforgivable. He accomplishes the impossible. He saves sinners. He seeks the lost. He gives direction to the aimless. He gives hope to the disillusioned. He gives Truth to the confused. He gives joy to the depressed. He gives purpose to the purposeless. He gives hope to the hopeless. He redeems and He renews. He touches and transforms. He answers prayer. He works miracles before our eyes."
@BOBBO150,1:05:18,0,0,1:05:18
@notme7728,59:38,2,1,"59:38, interesting 🤔"
@Xim3linda,24:59,0,2,"24:59 not sure I agree, I feel like he says what his supporters want to hear so he can sell his hats. All politicians do that though. 😊"
@jorgegaytan6788,53:11,0,0,53:11 not to wreck the world
@jmc-xp6ml,2:47:05,0,0,2:47:05 Important clip and Rogan cuts him off
@94crocky,1:36:20,13,1,"1:36:20 ""Biden would have taken a nap for 4 days and left without a meeting"""
@94crocky,1:30:50,3,1,"1:30:50 ""Its cheaper to leave it"" So crazy. Leave hundreds of millions of dollars worth of equipment for the enemy."
@mrjoehimself,2:20:30,2,0,"2:20:30 Dr. Jordan Peterson's #1 most important rule for life (of his 12 Rules for Life) is simply...don't lie. Tell the truth and the outcome will be the best possible outcome, then buckle up for the adventure."
@MichaelMyrick1123,40:53,0,0,40:53 biden blocked the Chinese from a 2 nm chip printer so what
@Me-Me-Me-be8ci,42:20,0,0,"42:20 yeah dude your giving up generosity for outsiders, good for you 😂 not exactly an original idea"
@ethanschmidt2210,1:05:02,0,0,Ca also needs to do more prescribe burns to get rid of all the dead fall trees. Many studies have proven that a prescribe burns can lower the chances and intensity of wildfires 1:05:02
@FinalfixMusic,1:19,0,0,1:19 Justin Bieber.
@chocolateturtle7106,1:09:22,0,0,1:09:22
@Unshapen10,59:00,0,0,"I'm not keeping my house clean Joe, I actually work hard. 59:00"
@axaygiri,1:02,1,0,"1:02 that lake dried up over a half million years ago guys. Bring Alex Jones, Randall Carlson and Graham Hancock."
@fgtcg8078,25:00,0,0,25:00 38:30 57:00 2:13:00 2:27:30
@LatterDaisySaint,37:54,0,0,"37:54 - No one ever talks about the bad doctors which cause the 3RD LEADING CAUSE OF DEATH - Iatrogenic illness/injury from ""medical treatment."" Are doctors demonized like police officers? Nope!"
@BoZo-lh4oo,42:38,1,0,42:38 💀 the only reason they can’t control trump is because he is in not in need of money but chamala has always been
@daviddejesus5869,1:16:28,0,0,1:16:28 😂😂😂
@KidCity1985,1:45,1,0,43 million views at 1:45 on 11/2
@henhowell2433,1:52:40,0,0,1:52:40 I would say fader is one of the best fighters to be mentioned too
@Christmas-gl4nk,1:29:20,1,0,1:29:20 Impressive Biden Impression 😆
@Mantaray911,45:22,0,0,45:22 😅😅😅😅😅😅😅😅😅😅😅 wide😂😂😂😂😂
@artlessdiamondmedia,1:58:50,0,0,1:58:50 Perfect example of Trump did his homework. Joe Rogan doesn't bs either. He knows from that point Trump is the man
@phillspunt9992,38:00,0,0,38:00 brings up an interesting point about the media. They wanna make money instead of report news
@Elementor-free-tips,0:07,2,4,Here are the timestamps: 0:07 - 2:58:49 : Lies.
@Elementor-free-tips,11:47,2,1,11:47 Defeated ISIS? Really who released the leader of the Taliban and invited him?
@andrewmacleod1102,2:36:06,0,0,"Gavin ""Newscum"" lol 2:36:06"
@christopheraaron2412,2:13:30,1,0,"2:13:30 there's a lot to what you say there. I've been a Democrat for years and years and years and I voted for Barack Obama and then Clinton as well, but I am for free speech I am for market economics with some regulation of what is called externalities, and there's a fair number of positions that the President Trump has which were basically old school Democratic positions mixed in with of course old school Republican positions. And another thing is is that those who have been bashing President Trump in the past have never been able to nail down the positions that they disagree with him on they've always been going on about""pussy grabber""or that he says""mean things"". I believe that my party has spent too much time catering to the point 1% of the most radical parts of it to the point to where they even want to have speech codes like they have in Europe and England and I am 100% against that. At any rate, Joe, as usual you have a great repertoire and ability to interview and talk to people in a way that's just very factual or tries to get to the facts and to the bottom of the story, and also may I say, Mr President, in this format you sound very articulate and rational and this is what we need we also need to get vice president Kamala Harris on there to talk about positions and not go on about platitudes and what not because people should be able to have easy access to the right information on the candidates."
@teribonica2613,13:38,0,0,"(13:38) 02/11/2024 First time listener. Thank you Joe Rogan. This is so interesting. Yes I'm a Trump supporter, but I wanted to see if YouTube was still restricting access to your interview and I was able to find you, thank goodness. But listening to this is really interesting. I love it!"
@KebabOpposer,1:36:20,3,0,1:36:20 Biden would have slept for 4 days then go without a meeting 😂😂😂😂
@OlMoldy,2:45:00,1,0,"2:45:00 In the northwest territories, my friend and I were driving between tulita and norman wells. These are isolated sub arctic communities with only several hundred people. Only accessible by air, river or ice road depending on the season. We saw a ball of light zip across the sky at the speed of mach fuck. In and out of view faster than you could blink. We stayed quiet for a moment before confirming we both saw that. quiet again....what the fuck was that? It was a brief moment, but it was significant. I mean I'm 30 and I spent a lot of time just admiring the view above us and never saw anything like that before. Most likely never again."
@volarknight5427,1:34:00,0,1,1:34:00 why aviation is fascinating
@jacobhannemann6508,2:15:10,0,0,2:15:10 That was a mistake. Is Trump trying to hide/protect something for himself? Let the truth out!!! Let it fall where it falls. Clean up afterwards. Stop protecting people in the name of “not good for the country!”
@ABSConstructionDesign,1:38,0,0,@ 1:38 North Korea Commentary
@TheLoveofGod316,1:05:23,0,0,Haha rake all the leaves 1:05:23
@stuart2712,2:41:33,0,0,2:41:33 trickle down economics
@Ultratoast01,2:33:00,0,3,"If you want any more proof that Rogan is a bootlicker then it's right here, after Trump talks about how every election is fraudulent, and Rogan doesn't take the opportunity to ask how we can trust that an election victory for Trump is any more legitimate than a victory for Harris. 2:33:00"
@gosugosu1280,2:17:57,0,0,2:17:57 I love the finger point he does there. It's so him.
@ZahleLeb,1:31:21,0,0,"@1:31:21 Only by the will of Allah and the patriot Iraqi heroes, the Israeli Secret Intelligence Service’s “Caliphate“ Aka “ISIS Caliphate” was defeated to the last one of’em and NOT president Trump. Give credit where credit’s due please! But I respect president Trump’s effort for making the right decision and he got my vote 💯"
@ams-s-s,2:19:56,1,0,"Great interview as a Brit I can’t physically vote for Trump but I vote for him in spirit especially with what is going on in our country under Starmer, 2:19:56 low information people or dumb people or labour/ democrat woke people"
@thingonathinginathing,2:42:40,1,0,2:42:40 🇺🇸🗽🛸👽
@fxtalcreative,3:40,1,0,side note 3:40 what about many many years ago when donald trump never paid his contractors/ the people who were building whatever the fuck place it was and screwed them over via exposed netflix documentary on his life that idk if its still on netflix but it was and his ex wife was in it also and others close with him exposing how he rose to fame and lied his way/ finessed his way into fame on top of having the privilege of his dad being extremely rich so he had in's and resources... or.................... we're just not gonna talk about that
@aviendzoneyt8563,1:14:00,0,0,1:14:00
@stephenmacisaac5820,29:19,0,0,29:19 lol
@najafaghamaliyev3778,29:00,0,0,Which show do they talk about 29:00?
@BreakthroughCentralCoaching,45:09,3,0,"“You’re not a Kamala person, you’re a Khabib person, but you’re not a Kamala person 😂😂” 45:09"
@BienerSchnitzelCheekoroni,39:24,1,0,39:24 lmao
@troc421,2:49:18,1,0,Wow. When asked if there was a military or government program that he wasn’t told about when referring to UFO’s….he changed the subject quickly. 2:49:18
@toastyscoot,59:57,0,0,59:57 kiss ass clown 😂 FDT
@bluecocacola,59:55,0,0,59:55 me when my crush makes a joke
@DarthNoshess,1:18:42,0,0,I think I’ve answered three polls since I’ve been on YouTube tonight about random products most of the time I actually like the products I’m poling for 1:18:42
@PSLToNature,00:34,9,2,"00:34 - Discussion about Trump's appearance on The View in 2015 01:19 - Trump's favorable reception on The View before his presidential run 02:10 - Trump reflects on his decision to run for president despite success in TV 03:40 - Trump discusses the challenges he faced from the media after winning 04:59 - Experience of being inaugurated as president 06:05 - Description of the inauguration parade and public reception 07:12 - Trump’s first moments in the White House 09:01 - Reflection on Lincoln's bedroom and historical significance 10:40 - Discussion on Lincoln's struggles during the Civil War 12:41 - Trump’s lack of political experience before becoming president 14:06 - Overview of the number of appointments a president must make 15:02 - Trump’s background as a political donor before running for office 16:04 - Commentary on the challenges of third-party candidates in the U.S. political system 16:20 - Discussion on the two-party system and its challenges 16:40 - Most U.S. presidents have been politicians, few were generals 17:20 - Trump reflects on relying on people he didn't know well 18:05 - Many people desire high-level positions in government 19:00 - Picking non-politicians can be risky due to lack of vetting 19:40 - Established politicians may be indoctrinated and avoid controversy 20:30 - Trump shares a story about a congressman who avoided controversy 21:20 - Acknowledges mistakes in appointing certain individuals during his presidency 22:10 - Identifies some appointees as loyal but ultimately unfit for their roles 23:40 - Bolton described as a problematic but effective figure in negotiations 24:40 - Trump discusses the dangers of being a president and assassination attempts 25:50 - Media's portrayal of Trump compared to other politicians is discussed 29:00 - Trump reflects on how former allies turn against him for media approval 30:00 - Criticism of the media's bias and the pressure to conform 30:16 - He retired and got a job with CNN, but was only positive about Trump 30:31 - The press is crooked and losing credibility, opening doors for independent media 31:49 - Kamala's poor answer on 60 Minutes was edited, raising concerns about media integrity 32:56 - CBS's editing was seen as election interference and a major scandal in broadcasting 34:20 - Fact-checking was inconsistent during debates, leading to misinformation about troop deployments 35:14 - Crime statistics were manipulated, and unreported crime is rising due to police morale issues 36:43 - Police face dangerous situations and suffer from PTSD, leading to high suicide rates 38:11 - Calls to defund the police are criticized; funding and training should be prioritized instead 39:16 - Kamala Harris's changing policies include support for sex change operations for detainees 40:11 - Tariffs are proposed as a solution to protect American jobs and industries from foreign competition 42:02 - Historical context provided on tariffs and their role in America's economic prosperity 43:00 - Elon Musk's achievements in space technology are praised, highlighting his innovative contributions 43:24 - Discussing a rocket launch and its impressive landing mechanism 44:15 - Mention of Space Force establishment and its significance 44:30 - Elon Musk's Starlink providing communication during disasters 45:55 - Criticism of wasted funds on internet access programs 47:01 - Tax cuts and tariffs leading to increased deficit concerns 48:50 - COVID-19 impact on the economy and business support measures 50:20 - Belief that a second term would have reduced national debt 52:45 - Environmental regulations hindering oil production and economic growth 54:39 - Environmental consultants profiting from prolonged project approvals 56:39 - Discussion on legitimate environmental concerns versus regulatory overreach 58:10 - Critique of international pollution and its impact on the U.S. environment 58:58 - Commentary on cleaning up for visitors instead of maintaining cleanliness 58:43 - Gavin Newsom cleaned up San Francisco for Xi Jinping's visit, removing homeless people 59:05 - Newsom's excuse for cleaning was that visitors prompted him to tidy up 59:34 - San Francisco has a ""poo app"" to track human feces locations 01:00:03 - Los Angeles faces water shortages and potential rationing despite having water sources 01:00:41 - Water is wasted to protect a small fish, impacting California's agriculture 01:01:37 - California's center was once a massive lake, now drained for various reasons 01:02:59 - Forest fires in California are exacerbated by poor forest management practices 01:05:30 - Newsom failed to sign a water agreement that could benefit California's agriculture 01:06:10 - California's electric car mandate conflicts with the state's power grid capabilities 01:07:25 - Nuclear power is seen as a clean energy source, but faces public fear 01:10:00 - Windmills are criticized for being ineffective and environmentally disruptive 01:11:10 - Increased whale deaths are linked to offshore wind farms and their vibrations 01:12:09 - Nuclear energy is preferred over wind, but faces regulatory challenges in construction 01:13:04 - Strict regulations hinder nuclear projects, impacting energy production capabilities 01:12:51 - Discussion on concrete technology and its regulation 01:13:04 - Comparison of nuclear energy approaches between the U.S. and France 01:13:40 - Mention of Dr. John Trump’s expertise in nuclear technology 01:14:50 - Concerns about nuclear power and its potential for warfare 01:15:57 - Criticism of current political leadership and cognitive abilities 01:16:36 - Speculation on the timing of debates and their impact on candidates 01:17:12 - Skepticism about the accuracy and methodology of polling 01:18:24 - Discussion on perceived election fraud and its implications 01:19:30 - Reference to JD Vance's comments on election interference 01:20:01 - Assertion that election fraud is not zero percent 01:22:00 - Comparison of election denial across political parties 01:23:30 - Critique of Kamala Harris and her cognitive abilities 01:25:00 - Discussion on the importance of cognitive tests for political candidates 01:26:41 - Claims that Russia would not have invaded Ukraine under his presidency 01:27:03 - Criticism of the U.S. withdrawal from Afghanistan and its consequences 01:27:01 - Discussion on mistakes made during the Afghanistan withdrawal 01:27:10 - Criticism of military leadership, particularly General Milley 01:27:47 - Emphasis on the importance of taking soldiers out last 01:28:19 - Mention of leaving military equipment behind in Afghanistan 01:29:00 - Reflection on conversations with Taliban leader Abdul 01:29:31 - Claim of no U.S. soldier casualties during his administration 01:30:01 - Critique of the decision to leave Bagram Air Base 01:30:38 - Disagreement with military advice to leave equipment behind 01:31:43 - Description of successful military operations against ISIS 01:32:20 - Anecdote about a secretive flight to Iraq 01:36:10 - Discussion on the military's capability and leadership issues 01:37:01 - Criticism of the current administration's handling of border security 01:40:34 - Mention of the influx of criminals crossing the border 01:41:10 - Concerns about the impact of migrants on local communities 01:42:10 - Allegations of a strategy to move migrants to swing states 01:46:10 - Joe Rogan's background and connection to UFC 01:47:40 - Reflection on the early days of UFC and its challenges 01:47:40 - Discussion on the initial challenges faced in establishing UFC events 01:48:05 - Dana White's unwavering support during tough times in UFC's early days 01:48:55 - Comparison of UFC's entertainment value to boxing's current relevance 01:49:21 - Dana's involvement in promoting boxing in Saudi Arabia and its potential impact 01:50:04 - UFC's safety record compared to boxing regarding fighter fatalities Open reply"
